ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,protein_count
1121960,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,3137766.0,Vreelandella,1121960.0,Vreelandella zhanjiangensis,species,Vreelandella zhanjiangensis,27.50,27.50,27.5,original,optimum,BacDive,6072,3
1122218,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2814874.0,Neomegalonemataceae,356797.0,Neomegalonema,217219.0,Neomegalonema perideroedes,strain,Neomegalonema perideroedes DSM 15528,25-30,27.50,27.5,original,optimum,BacDive,7141,0
1122943,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,2762385.0,Daejeonella,1122943.0,Daejeonella oryzae,species,Daejeonella oryzae,27.50,27.50,27.5,original,optimum,Tempura,Tempura7126,0
1124835,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,59732.0,Chryseobacterium,1124835.0,Chryseobacterium carnipullorum,species,Chryseobacterium carnipullorum,27.50,27.50,27.5,original,optimum,Tempura,Tempura8115,4771
1129133,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,165697.0,Sphingopyxis,1129133.0,Sphingopyxis italica,species,Sphingopyxis italica,27.50,27.50,27.5,original,optimum,Tempura,Tempura8114,3825
1130722,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1569266.0,Litoribaculum,1130722.0,Litoribaculum gwangyangense,species,Litoribaculum gwangyangense,27.50,27.50,27.5,original,optimum,Tempura,Tempura4556,3033
1131567,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,401469.0,Undibacterium,1131567.0,Undibacterium squillarum,species,Undibacterium squillarum,27.50,27.50,27.5,original,optimum,Tempura,Tempura4555,3673
1131703,2.0,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,2791015.0,Sphaerochaetaceae,399320.0,Sphaerochaeta,1131703.0,Sphaerochaeta globosa,species,Sphaerochaeta globosa,27.50,27.50,27.5,original,optimum,Tempura,Tempura6296,3007
1131707,2.0,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,2791015.0,Sphaerochaetaceae,399320.0,Sphaerochaeta,1131707.0,Sphaerochaeta pleomorpha,species,Sphaerochaeta pleomorpha,27.50,27.50,27.5,original,optimum,Tempura,Tempura8113,3150
1132659,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,82115.0,Rhizobiaceae,379.0,Rhizobium,1132659.0,Rhizobium alvei,species,Rhizobium alvei,27.50,27.50,27.5,original,optimum,Tempura,Tempura2522,4819
1133546,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,,,754249.0,Luteimicrobium,1133546.0,Luteimicrobium xylanilyticum,species,Luteimicrobium xylanilyticum,27.50,27.50,27.5,original,optimum,Tempura,Tempura6295,3716
1136065,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,84567.0,Pedobacter,1136065.0,Pedobacter hainanensis,species,Pedobacter hainanensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4554,0
1155476,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,335929.0,Erythrobacteraceae,2800681.0,Aurantiacibacter,1155476.0,Aurantiacibacter odishensis,species,Aurantiacibacter odishensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4553,0
1157300,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,323449.0,Pontibacter,1157300.0,Pontibacter odishensis,species,Pontibacter odishensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4552,0
1162670,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,200667.0,Flammeovirgaceae,1435426.0,Algivirga,1162670.0,Algivirga pacifica,species,Algivirga pacifica,27.50,27.50,27.5,original,optimum,Tempura,Tempura2601,4129
1166018,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,2896860.0,Spirosomataceae,861914.0,Fibrella,651143.0,Fibrella aestuarina,strain,Fibrella aestuarina BUZ 2,27.50,27.50,27.5,original,optimum,BacDive,3835,5627
1173582,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,527198.0,Mariniflexile,1173582.0,Mariniflexile jejuense,species,Mariniflexile jejuense,27.50,27.50,27.5,original,optimum,Tempura,Tempura8401,3110
1176587,2.0,Bacteria,976.0,Bacteroidota,1853228.0,Chitinophagia,1853229.0,Chitinophagales,563835.0,Chitinophagaceae,379899.0,Niabella,1176587.0,Niabella ginsenosidivorans,species,Niabella ginsenosidivorans,27.50,27.50,27.5,original,optimum,Tempura,Tempura3179,4613
1188319,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,32003.0,Nitrosomonadales,90627.0,Gallionellaceae,1443590.0,Ferriphaselus,1188319.0,Ferriphaselus amnicola,species,Ferriphaselus amnicola,27.50,27.50,27.5,original,optimum,Tempura,Tempura8112,2669
1190417,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,1643682.0,Geodermatophilales,85030.0,Geodermatophilaceae,1860.0,Geodermatophilus,1190417.0,Geodermatophilus telluris,species,Geodermatophilus telluris,27.50,27.50,27.5,original,optimum,Tempura,Tempura4397,4491
1193627,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,67575.0,Rheinheimera,1193627.0,Rheinheimera hassiensis,species,Rheinheimera hassiensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6294,1
1193628,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,67575.0,Rheinheimera,1193628.0,Rheinheimera muenzenbergensis,species,Rheinheimera muenzenbergensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6293,4024
1196024,2.0,Bacteria,1853220.0,Rhodothermota,1853222.0,Rhodothermia,1853224.0,Rhodothermales,1853227.0,Rubricoccaceae,1434037.0,Rubrivirga,1196024.0,Rubrivirga marina,species,Rubrivirga marina,27.50,27.50,27.5,original,optimum,Tempura,Tempura6292,4165
1206753,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,252356.0,Maribacter,1206753.0,Maribacter spongiicola,species,Maribacter spongiicola,27.50,27.50,27.5,original,optimum,Tempura,Tempura8111,3796
1211118,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,1211118.0,Flavobacterium arsenitoxidans,species,Flavobacterium arsenitoxidans,27.50,27.50,27.5,original,optimum,Tempura,Tempura7125,0
1211383,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,1822464.0,Paraburkholderia,1211383.0,Paraburkholderia dipogonis,species,Paraburkholderia dipogonis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6291,9363
1217274,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204458.0,Caulobacterales,76892.0,Caulobacteraceae,76890.0,Asticcacaulis,1217274.0,Asticcacaulis solisilvae,species,Asticcacaulis solisilvae,27.50,27.50,27.5,original,optimum,Tempura,Tempura6290,0
1217969,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,363408.0,Nonlabens,1217969.0,Nonlabens arenilitoris,species,Nonlabens arenilitoris,27.50,27.50,27.5,original,optimum,Tempura,Tempura6289,2832
1218084,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,1822464.0,Paraburkholderia,311230.0,Paraburkholderia terrae,strain,Paraburkholderia terrae NBRC 100964,25-30,27.50,27.5,original,optimum,BacDive,1968,0
1218111,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,996.0,Flavobacterium columnare,strain,Flavobacterium columnare NBRC 100251 = ATCC 23463,25-30,27.50,27.5,original,optimum,BacDive,5551,0
1223317,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,1865.0,Actinoplanes,1223317.0,Actinoplanes siamensis,species,Actinoplanes siamensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4551,7506
1223410,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1535231.0,Altibacter,1223410.0,Altibacter lentus,species,Altibacter lentus,27.50,27.50,27.5,original,optimum,Tempura,Tempura6288,0
1231190,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,69277.0,Phyllobacteriaceae,245876.0,Nitratireductor,721133.0,Nitratireductor indicus,strain,Nitratireductor indicus C115,27.50,27.50,27.5,original,optimum,Tempura,Tempura2683,4821
1237077,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,1706369.0,Cellvibrionales,1706371.0,Cellvibrionaceae,10.0,Cellvibrio,1237077.0,Cellvibrio zantedeschiae,species,Cellvibrio zantedeschiae,27.50,27.50,27.5,original,optimum,Tempura,Tempura7124,3730
1263636,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,33882.0,Microbacterium,1263636.0,Microbacterium kyungheense,species,Microbacterium kyungheense,27.50,27.50,27.5,original,optimum,Tempura,Tempura7123,3787
1263637,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,33882.0,Microbacterium,1263637.0,Microbacterium jejuense,species,Microbacterium jejuense,27.50,27.50,27.5,original,optimum,Tempura,Tempura7122,3727
1265931,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,82115.0,Rhizobiaceae,379.0,Rhizobium,1265931.0,Rhizobium metallidurans,species,Rhizobium metallidurans,27.50,27.50,27.5,original,optimum,Tempura,Tempura6286,5028
1268236,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135624.0,Aeromonadales,84642.0,Aeromonadaceae,642.0,Aeromonas,271417.0,Aeromonas molluscorum,strain,Aeromonas molluscorum 848,27.50,27.50,27.5,original,optimum,Tempura,Tempura6384,3943
1268548,2.0,Bacteria,976.0,Bacteroidota,1853228.0,Chitinophagia,1853229.0,Chitinophagales,563835.0,Chitinophagaceae,1434702.0,Taibaiella,1268548.0,Taibaiella koreensis,species,Taibaiella koreensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura7121,0
1276220,2.0,Bacteria,544448.0,Mycoplasmatota,31969.0,Mollicutes,186328.0,Entomoplasmatales,2131.0,Spiroplasmataceae,2132.0,Spiroplasma,2145.0,Spiroplasma taiwanense,strain,Spiroplasma taiwanense CT-1,27.50,27.50,27.5,original,optimum,Tempura,Tempura8145,989
1280946,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,2800060.0,Hyphomonadales,69657.0,Hyphomonadaceae,85.0,Hyphomonas,1280946.0,Hyphomonas beringensis,species,Hyphomonas beringensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6285,3615
1280947,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,2800060.0,Hyphomonadales,69657.0,Hyphomonadaceae,85.0,Hyphomonas,1280947.0,Hyphomonas chukchiensis,species,Hyphomonas chukchiensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6284,3778
1283306,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,151754.0,Xenophilus,1283306.0,Xenophilus arseniciresistens,species,Xenophilus arseniciresistens,27.50,27.50,27.5,original,optimum,Tempura,Tempura4550,4532
1293439,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,2831106.0,Devosiaceae,46913.0,Devosia,1293439.0,Devosia epidermidihirudinis,species,Devosia epidermidihirudinis,27.50,27.50,27.5,original,optimum,Tempura,Tempura8101,3353
1293440,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,2831111.0,Kaistiaceae,166953.0,Kaistia,1293440.0,Kaistia hirudinis,species,Kaistia hirudinis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6281,4905
1306991,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,1706369.0,Cellvibrionales,1706371.0,Cellvibrionaceae,1458243.0,Pseudomaricurvus,1306991.0,Pseudomaricurvus alkylphenolicus,species,Pseudomaricurvus alkylphenolicus,27.50,27.50,27.5,original,optimum,Tempura,Tempura8110,0
1308924,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,33877.0,Agromyces,1308924.0,Agromyces bauzanensis,species,Agromyces bauzanensis,25-30,27.50,27.5,original,optimum,BacDive,7282,3681
1323744,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,2901189.0,Halopseudomonas,1323744.0,Halopseudomonas salina,species,Halopseudomonas salina,27.50,27.50,27.5,original,optimum,Tempura,Tempura7120,3463
1324351,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,118882.0,Brucellaceae,999488.0,Paenochrobactrum,1324351.0,Paenochrobactrum pullorum,species,Paenochrobactrum pullorum,27.50,27.50,27.5,original,optimum,Tempura,Tempura2521,0
1324946,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,28453.0,Sphingobacterium,1324946.0,Sphingobacterium changzhouense,species,Sphingobacterium changzhouense,27.50,27.50,27.5,original,optimum,Tempura,Tempura4548,0
1325435,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,104267.0,Tenacibaculum,1325435.0,Tenacibaculum caenipelagi,species,Tenacibaculum caenipelagi,27.50,27.50,27.5,original,optimum,Tempura,Tempura6282,3082
1333667,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,1643682.0,Geodermatophilales,85030.0,Geodermatophilaceae,1860.0,Geodermatophilus,1333667.0,Geodermatophilus poikilotrophus,species,Geodermatophilus poikilotrophus,27.50,27.50,27.5,original,optimum,Tempura,Tempura7119,4473
1335967,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,2831106.0,Devosiaceae,46913.0,Devosia,1335967.0,Devosia pacifica,species,Devosia pacifica,27.50,27.50,27.5,original,optimum,Tempura,Tempura2520,3900
1348248,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1204360.0,Siansivirga,1348248.0,Siansivirga jejuensis,species,Siansivirga jejuensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6280,0
1367864,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1386924.0,Aestuariibaculum,1367864.0,Aestuariibaculum scopimerae,species,Aestuariibaculum scopimerae,27.50,27.50,27.5,original,optimum,Tempura,Tempura3177,0
1367882,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,29298.0,Planobispora,1367882.0,Planobispora takensis,species,Planobispora takensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6279,8210
1367973,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,1367968.0,Sinosporangium,1367973.0,Sinosporangium siamense,species,Sinosporangium siamense,27.50,27.50,27.5,original,optimum,Tempura,Tempura6278,7853
1379270,2.0,Bacteria,142182.0,Gemmatimonadota,219685.0,Gemmatimonadia,219686.0,Gemmatimonadales,219687.0,Gemmatimonadaceae,173479.0,Gemmatimonas,1379270.0,Gemmatimonas phototrophica,species,Gemmatimonas phototrophica,27.50,27.50,27.5,original,optimum,Tempura,Tempura8109,3388
1379870,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,89373.0,Cytophagaceae,107.0,Spirosoma,1379870.0,Spirosoma radiotolerans,species,Spirosoma radiotolerans,27.50,27.50,27.5,original,optimum,Tempura,Tempura8108,5328
1380046,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204458.0,Caulobacterales,76892.0,Caulobacteraceae,75.0,Caulobacter,1380046.0,Caulobacter profundus,species,Caulobacter profundus,27.50,27.50,27.5,original,optimum,Tempura,Tempura8107,0
1380048,2.0,Bacteria,976.0,Bacteroidota,1853228.0,Chitinophagia,1853229.0,Chitinophagales,563835.0,Chitinophagaceae,1004303.0,Ferruginibacter,1380048.0,Ferruginibacter profundus,species,Ferruginibacter profundus,27.50,27.50,27.5,original,optimum,Tempura,Tempura8106,0
1382798,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,393005.0,Tamlana,1382798.0,Tamlana nanhaiensis,species,Tamlana nanhaiensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6277,3029
1387313,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,2995706.0,Streptantibioticus,1387313.0,Streptantibioticus rubrisoli,species,Streptantibioticus rubrisoli,27.50,27.50,27.5,original,optimum,Tempura,Tempura1375,6292
1387883,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,2745.0,Halomonas,1387883.0,Halomonas heilongjiangensis,species,Halomonas heilongjiangensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura2518,4329
1393046,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,59732.0,Chryseobacterium,1393046.0,Chryseobacterium solani,species,Chryseobacterium solani,27.50,27.50,27.5,original,optimum,Tempura,Tempura7118,0
1393051,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,84567.0,Pedobacter,1393051.0,Pedobacter ureilyticus,species,Pedobacter ureilyticus,27.50,27.50,27.5,original,optimum,Tempura,Tempura4547,3963
1399969,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,1827195.0,Caballeronia,1399969.0,Caballeronia megalochromosomata,species,Caballeronia megalochromosomata,27.50,27.50,27.5,original,optimum,Tempura,Tempura6276,0
1411121,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,1411121.0,Hymenobacter latericoloratus,species,Hymenobacter latericoloratus,27.50,27.50,27.5,original,optimum,Tempura,Tempura7117,4405
1411122,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,1411122.0,Hymenobacter luteus,species,Hymenobacter luteus,27.50,27.50,27.5,original,optimum,Tempura,Tempura7116,4408
1417658,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,290174.0,Aquimarina,1417658.0,Aquimarina versatilis,species,Aquimarina versatilis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4546,0
1417659,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,290174.0,Aquimarina,1417659.0,Aquimarina seongsanensis,species,Aquimarina seongsanensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura8104,0
1417661,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,574891.0,Croceitalea,1417661.0,Croceitalea litorea,species,Croceitalea litorea,27.50,27.50,27.5,original,optimum,Tempura,Tempura6274,0
1417663,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,252356.0,Maribacter,1417663.0,Maribacter pelagius,species,Maribacter pelagius,27.50,27.50,27.5,original,optimum,Tempura,Tempura8103,0
1420916,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,2887365.0,Marinobacteraceae,2742.0,Marinobacter,1420916.0,Marinobacter similis,species,Marinobacter similis,27.50,27.50,27.5,original,optimum,Tempura,Tempura4545,2694
1420917,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,2887365.0,Marinobacteraceae,2742.0,Marinobacter,1420917.0,Marinobacter salarius,species,Marinobacter salarius,27.50,27.50,27.5,original,optimum,Tempura,Tempura4544,4111
1429082,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,2829814.0,Ahrensiaceae,1594166.0,Oricola,1429082.0,Oricola cellulosilytica,species,Oricola cellulosilytica,27.50,27.50,27.5,original,optimum,Tempura,Tempura4543,3475
1434886,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,1434886.0,Streptomyces oryzae,species,Streptomyces oryzae,27.50,27.50,27.5,original,optimum,Tempura,Tempura2680,6593
1437603,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85004.0,Bifidobacteriales,31953.0,Bifidobacteriaceae,1678.0,Bifidobacterium,518643.0,Bifidobacterium mongoliense,strain,Bifidobacterium mongoliense DSM 21395,27.50,27.50,27.5,original,optimum,BacDive,1747,1798
1441625,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,1441625.0,Hymenobacter terrae,species,Hymenobacter terrae,27.50,27.50,27.5,original,optimum,Tempura,Tempura8102,0
