ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly,bin_name
306541,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,306539.0,Halolactibacillus,306541.0,Halolactibacillus miurensis,species,Halolactibacillus miurensis,37.0-40.0,38.50,38.5,original,optimum,BacDive,1358,306541,False,False,False,True,mesophiels bin 3
573061,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,1493.0,Clostridium cellulovorans,strain,Clostridium cellulovorans 743B,37.00,37.00,37.0,original,optimum,Tempura,Tempura3451,573061,False,False,False,True,mesophiels bin 3
49338,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,2937909.0,Desulfitobacteriaceae,36853.0,Desulfitobacterium,49338.0,Desulfitobacterium hafniense,species,Desulfitobacterium hafniense,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu693,49338,False,False,False,True,mesophiels bin 3
1410674,2.0,Bacteria,1239.0,526524.0,Erysipelotrichia,526525.0,Erysipelotrichales,2810280.0,Coprobacillaceae,519427.0,Sharpea,322505.0,Sharpea azabuensis,strain,Sharpea azabuensis DSM 18934,37.00,37.00,37.0,original,optimum,BacDive,5376,1410674,False,False,False,True,mesophiels bin 3
2698,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31984.0,Heliobacteriaceae,2697.0,Heliobacterium,2698.0,Heliobacterium chlorum,species,Heliobacterium chlorum,38.50,38.50,38.5,original,optimum,Tempura,Tempura2198,2698,False,False,False,True,mesophiels bin 3
333138,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2893056.0,Halalkalibacter,333138.0,Halalkalibacter okhensis,species,Halalkalibacter okhensis,37.00,37.00,37.0,original,optimum,BacDive,1262,333138,False,False,False,True,mesophiels bin 3
210623,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,210622.0,Anoxynatronum,210623.0,Anoxynatronum sibiricum,species,Anoxynatronum sibiricum,35.00,35.00,35.0,original,optimum,Tempura,Tempura3233,210623,False,False,False,True,mesophiels bin 3
246272,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2893050.0,Alkalihalobacterium,246272.0,Alkalihalobacterium bogoriense,species,Alkalihalobacterium bogoriense,37.00,37.00,37.0,original,optimum,Tempura,Tempura3435,246272,False,False,False,True,mesophiels bin 3
1295612,2.0,Bacteria,976.0,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,423349.0,Mucilaginibacter,1295612.0,Mucilaginibacter yixingensis,species,Mucilaginibacter yixingensis,37.00,37.00,37.0,original,optimum,Tempura,Tempura4804,1295612,False,False,False,True,mesophiels bin 3
589437,2.0,Bacteria,976.0,200643.0,Bacteroidia,171549.0,Bacteroidales,171552.0,Prevotellaceae,838.0,Prevotella,589437.0,Prevotella scopos,species,Prevotella scopos,35.00,35.00,35.0,original,optimum,Tempura,Tempura2805,589437,False,False,False,True,mesophiels bin 3
818,2.0,Bacteria,976.0,200643.0,Bacteroidia,171549.0,Bacteroidales,815.0,Bacteroidaceae,816.0,Bacteroides,818.0,Bacteroides thetaiotaomicron,species,Bacteroides thetaiotaomicron,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu648,818,False,False,False,True,mesophiels bin 3
589436,2.0,Bacteria,976.0,200643.0,Bacteroidia,171549.0,Bacteroidales,171552.0,Prevotellaceae,838.0,Prevotella,589436.0,Prevotella fusca,species,Prevotella fusca,35.00,35.00,35.0,original,optimum,Tempura,Tempura1851,589436,False,False,False,True,mesophiels bin 3
1018,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1016.0,Capnocytophaga,1018.0,Capnocytophaga ochracea,species,Capnocytophaga ochracea,36.00,36.00,36.0,original,optimum,"Lyubetsky et al., 2020",Lyu590,1018,False,False,False,True,mesophiels bin 3
1812810,2.0,Bacteria,1936987.0,1853221.0,Balneolia,1853223.0,Balneolales,1813606.0,Balneolaceae,1974209.0,Rhodohalobacter,1812810.0,Rhodohalobacter halophilus,species,Rhodohalobacter halophilus,40.00,40.00,40.0,original,optimum,ThermoBase,ThermoBase1001,1812810,False,False,False,True,mesophiels bin 3
32025,2.0,Bacteria,29547.0,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,72293.0,Helicobacteraceae,209.0,Helicobacter,32025.0,Helicobacter hepaticus,species,Helicobacter hepaticus,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu714,32025,False,False,False,True,mesophiels bin 3
1920749,2157.0,Archaea,1801631.0,,,,,,,2490204.0,Candidatus Mancarchaeum,1920749.0,Candidatus Mancarchaeum acidiphilum,species,Candidatus Mancarchaeum acidiphilum,37.00,37.00,37.0,original,optimum,aciDB,aciDB155,1920749,False,False,False,True,mesophiels bin 3
97393,2157.0,Archaea,2283796.0,183967.0,Thermoplasmata,2301.0,Thermoplasmatales,90142.0,Ferroplasmaceae,74968.0,Ferroplasma,97393.0,Ferroplasma acidarmanus,species,Ferroplasma acidarmanus,42.00,42.00,42.0,original,optimum,ThermoBase,ThermoBase933,97393,False,False,False,True,mesophiels bin 3
85991,2.0,Bacteria,204428.0,204429.0,Chlamydiia,51291.0,Chlamydiales,809.0,Chlamydiaceae,810.0,Chlamydia,85991.0,Chlamydia pecorum,species,Chlamydia pecorum,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu663,85991,False,False,False,True,mesophiels bin 3
1678840,2.0,Bacteria,200795.0,292625.0,Anaerolineae,292629.0,Anaerolineales,292628.0,Anaerolineaceae,1769713.0,Flexilinea,1678840.0,Flexilinea flocculi,species,Flexilinea flocculi,37.00,37.00,37.0,original,optimum,Tempura,Tempura2619,1678840,False,False,False,True,mesophiels bin 3
139438,2.0,Bacteria,200930.0,68337.0,Deferribacteres,191393.0,Deferribacterales,2945019.0,Geovibrionaceae,46200.0,Geovibrio,139438.0,Geovibrio thiophilus,species,Geovibrio thiophilus,38.50,38.50,38.5,original,optimum,Tempura,Tempura4138,139438,False,False,False,True,mesophiels bin 3
392413,2.0,Bacteria,1297.0,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,392413.0,Deinococcus misasensis,species,Deinococcus misasensis,42.50,42.50,42.5,original,optimum,ThermoBase,ThermoBase1050,392413,False,False,False,True,mesophiels bin 3
253108,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,253106.0,Natronolimnobius,253108.0,Natronolimnobius baerhuensis,species,Natronolimnobius baerhuensis,41.00,41.00,39.0,average,optimum,ThermoBase,ThermoBase1073,253108,False,False,False,True,mesophiels bin 3
755310,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,1073986.0,Halobellus,755310.0,Halobellus litoreus,species,Halobellus litoreus,37.00,37.00,37.0,original,optimum,Tempura,Tempura1121,755310,False,False,False,True,mesophiels bin 3
35743,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,56688.0,Halorubrum,35743.0,Halorubrum sodomense,species,Halorubrum sodomense,40.00,40.00,40.0,original,optimum,ThermoBase,ThermoBase1025,35743,False,False,False,True,mesophiels bin 3
456442,2157.0,Archaea,28890.0,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,1198451.0,Methanoregulaceae,395331.0,Methanoregula,358766.0,Methanoregula boonei,strain,Methanoregula boonei 6A8,36.00,36.00,36.0,original,optimum,Tempura,Tempura4172,456442,False,False,False,True,mesophiels bin 3
179637,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1963270.0,Halococcaceae,2249.0,Halococcus,179637.0,Halococcus dombrowskii,species,Halococcus dombrowskii,38.50,38.50,38.5,original,optimum,Tempura,Tempura1314,179637,False,False,False,True,mesophiels bin 3
253107,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,2765403.0,Natronolimnohabitans,253107.0,Natronolimnohabitans innermongolicus,species,Natronolimnohabitans innermongolicus,43.00,43.00,43.0,original,optimum,ThermoBase,ThermoBase908,253107,False,False,False,True,mesophiels bin 3
1526162,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,56688.0,Halorubrum,1526162.0,Halorubrum yunnanense,species,Halorubrum yunnanense,43.50,43.50,43.5,original,optimum,ThermoBase,ThermoBase966,1526162,False,False,False,True,mesophiels bin 3
410358,2157.0,Archaea,28890.0,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,88404.0,Methanocorpusculaceae,2192.0,Methanocorpusculum,83984.0,Methanocorpusculum labreanum,strain,Methanocorpusculum labreanum Z,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu20,410358,False,False,False,True,mesophiels bin 3
35746,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,2251.0,Haloferax,35746.0,Haloferax gibbonsii,species,Haloferax gibbonsii,37.50,37.50,38.75,average,optimum,"Lyubetsky et al., 2020",Lyu28,35746,False,False,False,True,mesophiels bin 3
553468,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,3064797.0,Haladaptataceae,367188.0,Haladaptatus,553468.0,Haladaptatus litoreus,species,Haladaptatus litoreus,38.50,38.50,38.5,original,optimum,Tempura,Tempura951,553468,False,False,False,True,mesophiels bin 3
1457250,2157.0,Archaea,28890.0,183963.0,Halobacteria,2235.0,Halobacteriales,1963268.0,Haloarculaceae,1542963.0,Halapricum,1457250.0,Halapricum salinum,species,Halapricum salinum,37.00,37.00,37.0,original,optimum,Tempura,Tempura1573,1457250,False,False,False,True,mesophiels bin 3
833,2.0,Bacteria,65842.0,204430.0,Fibrobacteria,218872.0,Fibrobacterales,204431.0,Fibrobacteraceae,832.0,Fibrobacter,833.0,Fibrobacter succinogenes,species,Fibrobacter succinogenes,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu706,833,False,False,False,True,mesophiels bin 3
2663009,2.0,Bacteria,32066.0,203490.0,Fusobacteriia,203491.0,Fusobacteriales,203492.0,Fusobacteriaceae,848.0,Fusobacterium,2663009.0,Fusobacterium pseudoperiodonticum,species,Fusobacterium pseudoperiodonticum,36.00,36.00,36.0,original,optimum,Tempura,Tempura5947,2663009,False,False,False,True,mesophiels bin 3
861299,2.0,Bacteria,142182.0,219685.0,Gemmatimonadia,219686.0,Gemmatimonadales,219687.0,Gemmatimonadaceae,1706036.0,Gemmatirosa,861299.0,Gemmatirosa kalamazoonensis,species,Gemmatirosa kalamazoonensis,37.00,37.00,37.0,original,optimum,Tempura,Tempura3401,861299,False,False,False,True,mesophiels bin 3
5763,2759.0,Eukaryota,5752.0,,,,,5765.0,Vahlkampfiidae,5761.0,Naegleria,5763.0,Naegleria fowleri,species,Naegleria fowleri,42.00,42.00,42.0,original,optimum,ThermoBase,ThermoBase1071,5763,False,False,False,True,mesophiels bin 3
760260,2.0,Bacteria,256845.0,1313207.0,Oligosphaeria,1313208.0,Oligosphaerales,1313209.0,Oligosphaeraceae,1313210.0,Oligosphaera,760260.0,Oligosphaera ethanolica,species,Oligosphaera ethanolica,37.00,37.00,37.0,original,optimum,Tempura,Tempura3403,760260,False,False,False,True,mesophiels bin 3
29555,2.0,Bacteria,544448.0,,,2790996.0,Mycoplasmoidales,2895623.0,Metamycoplasmataceae,2767358.0,Mycoplasmopsis,29555.0,Mycoplasmopsis canis,species,Mycoplasmopsis canis,37.00,37.00,37.0,original,optimum,"Lyubetsky et al., 2020",Lyu735,29555,False,False,False,True,mesophiels bin 3
2499220,2.0,Bacteria,544448.0,31969.0,Mollicutes,2085.0,Mycoplasmatales,2092.0,Mycoplasmataceae,2093.0,Mycoplasma,2499220.0,Mycoplasma enhydrae,species,Mycoplasma enhydrae,36.00,36.00,36.0,original,optimum,Tempura,Tempura4173,2499220,False,False,False,True,mesophiels bin 3
926571,2157.0,Archaea,651137.0,1643678.0,Nitrososphaeria,1033996.0,Nitrososphaerales,1033997.0,Nitrososphaeraceae,497726.0,Nitrososphaera,1034015.0,Nitrososphaera viennensis,strain,Nitrososphaera viennensis EN76,42.00,42.00,42.0,original,optimum,Tempura,Tempura1439,926571,False,False,False,True,mesophiels bin 3
1441628,2.0,Bacteria,40117.0,203693.0,Nitrospiria,189778.0,Nitrospirales,189779.0,Nitrospiraceae,179.0,Leptospirillum,178606.0,Leptospirillum ferriphilum,strain,Leptospirillum ferriphilum YSK,40.00,40.00,40.0,original,optimum,aciDB,aciDB147,1441628,False,False,False,True,mesophiels bin 3
128,2.0,Bacteria,203682.0,203683.0,Planctomycetia,2691356.0,Isosphaerales,1763524.0,Isosphaeraceae,127.0,Isosphaera,128.0,Isosphaera pallida,species,Isosphaera pallida,41.00,41.00,42.33,average,optimum,ThermoBase,ThermoBase898,128,False,False,False,True,mesophiels bin 3
1908308,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,1706369.0,Cellvibrionales,1706373.0,Microbulbiferaceae,48073.0,Microbulbifer,1908308.0,Microbulbifer aestuariivivens,species,Microbulbifer aestuariivivens,37.00,37.00,37.0,original,optimum,Tempura,Tempura1620,1908308,False,False,False,True,mesophiels bin 3
1335746,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135613.0,Chromatiales,72276.0,Ectothiorhodospiraceae,1335745.0,Spiribacter,1335746.0,Spiribacter salinus,species,Spiribacter salinus,37.00,37.00,37.0,original,optimum,Tempura,Tempura3382,1335746,False,False,False,True,mesophiels bin 3
1165852,2.0,Bacteria,1224.0,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,1649468.0,Melaminivora,1165852.0,Melaminivora alkalimesophila,species,Melaminivora alkalimesophila,42.50,42.50,42.5,original,optimum,Tempura,Tempura1276,1165852,False,False,False,True,mesophiels bin 3
785,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,766.0,Rickettsiales,775.0,Rickettsiaceae,780.0,Rickettsia,785.0,Rickettsia typhi,species,Rickettsia typhi,35.00,35.00,35.0,original,optimum,"Lyubetsky et al., 2020",Lyu559,785,False,False,False,True,mesophiels bin 3
996115,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,97050.0,Ruegeria,996115.0,Ruegeria intermedia,species,Ruegeria intermedia,41.00,41.00,41.0,original,optimum,ThermoBase,ThermoBase902,996115,False,False,False,True,mesophiels bin 3
981222,2.0,Bacteria,57723.0,1562566.0,Blastocatellia,,,,,458032.0,Chloracidobacterium,458033.0,Chloracidobacterium thermophilum,strain,Chloracidobacterium thermophilum B,51.00,51.00,51.0,original,optimum,ThermoBase,ThermoBase759,981222,False,False,False,True,mesophiles bin 4
1073253,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,1649505.0,Thermocatellispora,1073253.0,Thermocatellispora tengchongensis,species,Thermocatellispora tengchongensis,47.50,47.50,47.5,original,optimum,ThermoBase,ThermoBase767,1073253,False,False,False,True,mesophiles bin 4
1411117,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,2019.0,Thermomonospora,1411117.0,Thermomonospora amylolytica,species,Thermomonospora amylolytica,45.00,45.00,45.0,original,optimum,ThermoBase,ThermoBase869,1411117,False,False,False,True,mesophiles bin 4
2493090,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,2019.0,Thermomonospora,2493090.0,Thermomonospora catenispora,species,Thermomonospora catenispora,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase587,2493090,False,False,False,True,mesophiles bin 4
696763,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85009.0,Propionibacteriales,85015.0,Nocardioidaceae,718013.0,Thermasporomyces,696763.0,Thermasporomyces composti,species,Thermasporomyces composti,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase625,696763,False,False,False,True,mesophiles bin 4
667306,2.0,Bacteria,201174.0,84992.0,Acidimicrobiia,84993.0,Acidimicrobiales,84994.0,Acidimicrobiaceae,1042325.0,Aciditerrimonas,667306.0,Aciditerrimonas ferrireducens,species,Aciditerrimonas ferrireducens,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase760,667306,False,False,False,True,mesophiles bin 4
209285,2759.0,Eukaryota,4890.0,147550.0,Sordariomycetes,5139.0,Sordariales,35718.0,Chaetomiaceae,2944547.0,Thermochaetoides,209285.0,Thermochaetoides thermophila,species,Thermochaetoides thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase690,209285,False,False,False,True,mesophiles bin 4
1525,2.0,Bacteria,1239.0,186801.0,Clostridia,3039167.0,Moorellales,3039168.0,Moorellaceae,44260.0,Moorella,1525.0,Moorella thermoacetica,species,Moorella thermoacetica,56.50,56.50,56.9,average,optimum,ThermoBase,ThermoBase427,1525,False,False,False,True,mesophiles bin 4
1450156,2.0,Bacteria,1239.0,186801.0,Clostridia,3085636.0,Lachnospirales,1185407.0,Defluviitaleaceae,1185408.0,Defluviitalea,1450156.0,Defluviitalea raffinosedens,species,Defluviitalea raffinosedens,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase680,1450156,False,False,False,True,mesophiles bin 4
635013,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,2937911.0,Thermincolaceae,278993.0,Thermincola,863643.0,Thermincola potens,strain,Thermincola potens JR,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase1191,635013,False,False,False,True,mesophiles bin 4
1426,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1906945.0,Parageobacillus,1426.0,Parageobacillus thermoglucosidasius,species,Parageobacillus thermoglucosidasius,50.00,50.00,57.33,average,optimum,BacDive,1430,1426,False,False,False,True,mesophiles bin 4
204470,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,204470.0,Alicyclobacillus pomorum,species,Alicyclobacillus pomorum,47.50,47.50,47.5,original,optimum,ThermoBase,ThermoBase723,204470,False,False,False,True,mesophiles bin 4
129339,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,129337.0,Geobacillus,129339.0,Geobacillus uzenensis,species,Geobacillus uzenensis,55.0-65.0,60.00,57.5,average,optimum,BacDive,1446,129339,False,False,False,True,mesophiles bin 4
1833852,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,186807.0,Peptococcaceae,2916693.0,Desulforamulus,1833852.0,Desulforamulus ferrireducens,species,Desulforamulus ferrireducens,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase817,1833852,False,False,False,True,mesophiles bin 4
997296,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1386.0,Bacillus,1471.0,Bacillus methanolicus,strain,Bacillus methanolicus PB1,55.00,55.00,55.0,original,optimum,Tempura,Tempura630,997296,False,False,False,True,mesophiles bin 4
1247960,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,3034002.0,Pallidibacillus,251051.0,Pallidibacillus thermolactis,subspecies,Pallidibacillus thermolactis subsp. kokeshiiformis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase632,1247960,False,False,False,True,mesophiles bin 4
224999,2.0,Bacteria,1239.0,186801.0,Clostridia,2770089.0,Thermosediminibacterales,2770092.0,Tepidanaerobacteraceae,499228.0,Tepidanaerobacter,224999.0,Tepidanaerobacter syntrophicus,species,Tepidanaerobacter syntrophicus,47.50,47.50,47.5,original,optimum,ThermoBase,ThermoBase730,224999,False,False,False,True,mesophiles bin 4
1555112,2.0,Bacteria,1239.0,1676648.0,Limnochordia,1676649.0,Limnochordales,1676650.0,Limnochordaceae,1676651.0,Limnochorda,1555112.0,Limnochorda pilosa,species,Limnochorda pilosa,47.50,47.50,47.5,original,optimum,ThermoBase,ThermoBase833,1555112,False,False,False,True,mesophiles bin 4
178899,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,543347.0,Clostridiales Family XVI. Incertae Sedis,178898.0,Carboxydocella,178899.0,Carboxydocella thermautotrophica,species,Carboxydocella thermautotrophica,58.00,58.00,58.0,original,optimum,ThermoBase,ThermoBase460,178899,False,False,False,True,mesophiles bin 4
908809,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,44258.0,Caloramator,908809.0,Caloramator mitchellensis,species,Caloramator mitchellensis,55.00,55.00,55.0,original,optimum,BacDive,2524,908809,False,False,False,True,mesophiles bin 4
265477,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,2867375.0,Desulfallaceae,2867377.0,Desulfotruncus,265477.0,Desulfotruncus alcoholivorax,species,Desulfotruncus alcoholivorax,45.00,45.00,45.0,original,optimum,ThermoBase,ThermoBase930,265477,False,False,False,True,mesophiles bin 4
581036,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,150247.0,Anoxybacillus,581036.0,Anoxybacillus vitaminiphilus,species,Anoxybacillus vitaminiphilus,58.50,58.50,58.5,original,optimum,ThermoBase,ThermoBase485,581036,False,False,False,True,mesophiles bin 4
1121338,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,420412.0,Clostridium tepidiprofundi,strain,Clostridium tepidiprofundi DSM 19306,50.00,50.00,50.0,original,optimum,BacDive,2845,1121338,False,False,False,True,mesophiles bin 4
108328,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,1491775.0,Proteinivoraceae,42447.0,Anaerobranca,108328.0,Anaerobranca gottschalkii,species,Anaerobranca gottschalkii,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase583,108328,False,False,False,True,mesophiles bin 4
29376,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,186807.0,Peptococcaceae,2282741.0,Desulfofundulus,29376.0,Desulfofundulus thermobenzoicus,species,Desulfofundulus thermobenzoicus,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase623,29376,False,False,False,True,mesophiles bin 4
28034,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,539000.0,Clostridiales Family XVII. Incertae Sedis,28033.0,Sulfobacillus,28034.0,Sulfobacillus thermosulfidooxidans,species,Sulfobacillus thermosulfidooxidans,52.50,52.50,45.3,average,optimum,ThermoBase,ThermoBase679,28034,False,False,False,True,mesophiles bin 4
29372,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,29372.0,Clostridium thermobutyricum,species,Clostridium thermobutyricum,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase629,29372,False,False,False,True,mesophiles bin 4
1962263,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,1962263.0,Clostridium tepidum,species,Clostridium tepidum,47.50,47.50,47.5,original,optimum,ThermoBase,ThermoBase830,1962263,False,False,False,True,mesophiles bin 4
674972,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1006481.0,Microaerobacter,674972.0,Microaerobacter geothermalis,species,Microaerobacter geothermalis,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase431,674972,False,False,False,True,mesophiles bin 4
1324956,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1775697.0,Melghiribacillus,1324956.0,Melghiribacillus thermohalophilus,species,Melghiribacillus thermohalophilus,52.50,52.50,52.5,original,optimum,ThermoBase,ThermoBase624,1324956,False,False,False,True,mesophiles bin 4
1245522,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837510.0,Siminovitchia,1245522.0,Siminovitchia thermophila,species,Siminovitchia thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase444,1245522,False,False,False,True,mesophiles bin 4
58137,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,2867375.0,Desulfallaceae,2282740.0,Desulfallas,58137.0,Desulfallas thermosapovorans,species,Desulfallas thermosapovorans,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase708,58137,False,False,False,True,mesophiles bin 4
182773,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,182773.0,Clostridium isatidis,species,Clostridium isatidis,50.50,50.50,50.5,original,optimum,ThermoBase,ThermoBase800,182773,False,False,False,True,mesophiles bin 4
1674942,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186821.0,Sporolactobacillaceae,1940395.0,Caenibacillus,1674942.0,Caenibacillus caldisaponilyticus,species,Caenibacillus caldisaponilyticus,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase569,1674942,False,False,False,True,mesophiles bin 4
1457,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,1457.0,Alicyclobacillus cycloheptanicus,species,Alicyclobacillus cycloheptanicus,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase910,1457,False,False,False,True,mesophiles bin 4
399370,2.0,Bacteria,1239.0,91061.0,Bacilli,186826.0,Lactobacillales,33958.0,Lactobacillaceae,2767888.0,Liquorilactobacillus,399370.0,Liquorilactobacillus ghanensis,species,Liquorilactobacillus ghanensis,45.00,45.00,45.0,original,optimum,BacDive,6657,399370,False,False,False,True,mesophiles bin 4
1356854,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,1450.0,Alicyclobacillus acidoterrestris,strain,Alicyclobacillus acidoterrestris ATCC 49025,47.50,47.50,47.5,original,optimum,aciDB,aciDB89,1356854,False,False,False,True,mesophiles bin 4
1393122,2.0,Bacteria,976.0,1853228.0,Chitinophagia,1853229.0,Chitinophagales,563835.0,Chitinophagaceae,1649506.0,Thermoflavifilum,1393122.0,Thermoflavifilum thermophilum,species,Thermoflavifilum thermophilum,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase643,1393122,False,False,False,True,mesophiles bin 4
269259,2.0,Bacteria,29547.0,3031852.0,Epsilonproteobacteria,235899.0,Nautiliales,2795691.0,Nitratiruptoraceae,269258.0,Nitratiruptor,269259.0,Nitratiruptor tergarcus,species,Nitratiruptor tergarcus,55.00,55.00,55.0,original,optimum,ThermoBase,ThermoBase776,269259,False,False,False,True,mesophiles bin 4
