ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly
37448,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,52972.0,Polaromonas,37448.0,Polaromonas vacuolata,species,Polaromonas vacuolata,4.00,4.00,4.0,original,optimum,Tempura,Tempura8633,37448,False,False,False,True
1970432,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970432.0,Sphingomonas sp. 28-62-11,species,Sphingomonas sp. 28-62-11,4.20,4.20,4.2,original,optimum,aciDB,aciDB236,1970432,False,False,False,True
1970433,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970433.0,Sphingomonas sp. 28-62-20,species,Sphingomonas sp. 28-62-20,4.20,4.20,4.2,original,optimum,aciDB,aciDB232,1970433,False,False,False,True
1970434,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970434.0,Sphingomonas sp. 28-63-12,species,Sphingomonas sp. 28-63-12,4.20,4.20,4.2,original,optimum,aciDB,aciDB231,1970434,False,False,False,True
1970436,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970436.0,Sphingomonas sp. 32-62-10,species,Sphingomonas sp. 32-62-10,4.20,4.20,4.2,original,optimum,aciDB,aciDB234,1970436,False,False,False,True
43661,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,43661.0,Shewanella benthica,species,Shewanella benthica,5.00,5.00,5.0,original,optimum,Tempura,Tempura8637,43661,False,False,False,True
198347,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,198347.0,Clostridium algoriphilum,species,Clostridium algoriphilum,5.00,5.00,5.0,original,optimum,Tempura,Tempura8600,198347,False,False,False,True
336828,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,89373.0,Cytophagaceae,336827.0,Rhodonellum,336828.0,Rhodonellum psychrophilum,species,Rhodonellum psychrophilum,5.00,5.00,5.0,original,optimum,Tempura,Tempura8573,336828,False,False,False,True
651662,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,651662.0,Hymenobacter psychrophilus,species,Hymenobacter psychrophilus,5.50,5.50,5.5,original,optimum,Tempura,Tempura8556,651662,False,False,False,True
1970307,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970307.0,Acidovorax sp. 16-64-162,species,Acidovorax sp. 16-64-162,6.29,6.29,6.29,original,optimum,aciDB,aciDB80,1970307,False,False,False,True
1970309,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970309.0,Acidovorax sp. 24-64-9,species,Acidovorax sp. 24-64-9,6.29,6.29,6.29,original,optimum,aciDB,aciDB78,1970309,False,False,False,True
1970310,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970310.0,Acidovorax sp. 28-64-14,species,Acidovorax sp. 28-64-14,6.29,6.29,6.29,original,optimum,aciDB,aciDB77,1970310,False,False,False,True
1970312,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970312.0,Acidovorax sp. 35-64-16,species,Acidovorax sp. 35-64-16,6.29,6.29,6.29,original,optimum,aciDB,aciDB75,1970312,False,False,False,True
1970313,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970313.0,Acidovorax sp. 39-64-12,species,Acidovorax sp. 39-64-12,6.29,6.29,6.29,original,optimum,aciDB,aciDB81,1970313,False,False,False,True
96941,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,429.0,Methylobacter,96941.0,Methylobacter psychrophilus,species,Methylobacter psychrophilus,6.75,6.75,6.75,original,optimum,Tempura,Tempura8610,96941,False,False,False,True
60217,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,60217.0,Shewanella violacea,species,Shewanella violacea,7.00,7.00,7.0,original,optimum,"Lyubetsky et al., 2020",Lyu125,60217,False,False,False,True
238834,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,238834.0,Clostridium estertheticum,species,Clostridium estertheticum,7.00,7.00,7.0,original,optimum,"Lyubetsky et al., 2020",Lyu123,238834,False,False,False,True
1217908,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,53945.0,Octadecabacter,1217908.0,Octadecabacter antarcticus,species,Octadecabacter antarcticus,7.00,7.00,7.0,original,optimum,"Lyubetsky et al., 2020",Lyu124,1217908,False,False,False,True
249406,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,249406.0,Deinococcus saxicola,species,Deinococcus saxicola,9.00,9.00,9.0,original,optimum,Tempura,Tempura8071,249406,False,False,False,True
1201293,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267891.0,Moritellaceae,58050.0,Moritella,428031.0,Moritella dasanensis,strain,Moritella dasanensis ArB 0140,9.00,9.00,9.0,original,optimum,Tempura,Tempura8623,1201293,False,False,False,True
28229,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267889.0,Colwelliaceae,28228.0,Colwellia,28229.0,Colwellia psychrerythraea,species,Colwellia psychrerythraea,9.50,9.50,9.5,original,optimum,"Lyubetsky et al., 2020",Lyu126,28229,False,False,False,True
53946,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,53945.0,Octadecabacter,53946.0,Octadecabacter arcticus,species,Octadecabacter arcticus,9.50,9.50,9.5,original,optimum,"Lyubetsky et al., 2020",Lyu127,53946,False,False,False,True
74109,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,657.0,Photobacterium,74109.0,Photobacterium profundum,species,Photobacterium profundum,10.00,10.00,10.0,original,optimum,"Lyubetsky et al., 2020",Lyu129,74109,False,False,False,True
177439,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031451.0,Desulfobulbia,3024411.0,Desulfobulbales,2886822.0,Desulfocapsaceae,109168.0,Desulfotalea,84980.0,Desulfotalea psychrophila,strain,Desulfotalea psychrophila LSv54,10.00,10.00,10.0,original,optimum,Tempura,Tempura8613,177439,False,False,False,True
271096,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,271096.0,Shewanella canadensis,species,Shewanella canadensis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8509,271096,False,False,False,True
271098,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,271098.0,Shewanella halifaxensis,species,Shewanella halifaxensis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8507,271098,False,False,False,True
271099,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,271099.0,Shewanella atlantica,species,Shewanella atlantica,10.00,10.00,10.0,original,optimum,Tempura,Tempura8506,271099,False,False,False,True
425104,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,271097.0,Shewanella sediminis,strain,Shewanella sediminis HAW-EB3,10.00,10.00,10.0,original,optimum,Tempura,Tempura8508,425104,False,False,False,True
468913,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,468913.0,Deinococcus alpinitundrae,species,Deinococcus alpinitundrae,10.00,10.00,10.0,original,optimum,Tempura,Tempura8505,468913,False,False,False,True
468914,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,468914.0,Deinococcus altitudinis,species,Deinococcus altitudinis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8504,468914,False,False,False,True
468916,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,468916.0,Deinococcus radiomollis,species,Deinococcus radiomollis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8502,468916,False,False,False,True
505250,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,252356.0,Maribacter,505250.0,Maribacter antarcticus,species,Maribacter antarcticus,10.00,10.00,10.0,original,optimum,BacDive,5614,505250,False,False,False,True
1469557,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291183.0,Lacinutrix,1469557.0,Lacinutrix jangbogonensis,species,Lacinutrix jangbogonensis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8635,1469557,False,False,False,True
1485217,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,149698.0,Massilia,1485217.0,Massilia eurypsychrophila,species,Massilia eurypsychrophila,10.00,10.00,10.0,original,optimum,Tempura,Tempura8501,1485217,False,False,False,True
1562124,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,1562124.0,Hymenobacter glacieicola,species,Hymenobacter glacieicola,10.00,10.00,10.0,original,optimum,Tempura,Tempura8070,1562124,False,False,False,True
1658618,2.0,Bacteria,74201.0,Verrucomicrobiota,203494.0,Verrucomicrobiia,48461.0,Verrucomicrobiales,1648490.0,Rubritaleaceae,361050.0,Rubritalea,1658618.0,Rubritalea profundi,species,Rubritalea profundi,10.00,10.00,10.0,original,optimum,Tempura,Tempura8627,1658618,False,False,False,True
1843235,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,84567.0,Pedobacter,1843235.0,Pedobacter psychrotolerans,species,Pedobacter psychrotolerans,10.00,10.00,10.0,original,optimum,Tempura,Tempura8069,1843235,False,False,False,True
2038737,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,2038737.0,Flavobacterium ardleyense,species,Flavobacterium ardleyense,10.00,10.00,10.0,original,optimum,Tempura,Tempura8572,2038737,False,False,False,True
291179,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291178.0,Subsaximicrobium,291179.0,Subsaximicrobium wynnwilliamsii,species,Subsaximicrobium wynnwilliamsii,10.50,10.50,10.5,original,optimum,Tempura,Tempura8544,291179,False,False,False,True
291187,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,283785.0,Bizionia,291187.0,Bizionia algoritergicola,species,Bizionia algoritergicola,10.50,10.50,10.5,original,optimum,Tempura,Tempura8542,291187,False,False,False,True
995037,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,69578.0,Cryobacterium,995037.0,Cryobacterium aureum,species,Cryobacterium aureum,11.00,11.00,11.0,original,optimum,Tempura,Tempura8619,995037,False,False,False,True
995038,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,69578.0,Cryobacterium,995038.0,Cryobacterium levicorallinum,species,Cryobacterium levicorallinum,11.00,11.00,11.0,original,optimum,Tempura,Tempura8618,995038,False,False,False,True
1967665,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267889.0,Colwelliaceae,2848171.0,Cognaticolwellia,1967665.0,Cognaticolwellia beringensis,species,Cognaticolwellia beringensis,11.50,11.50,11.5,original,optimum,Tempura,Tempura8553,1967665,False,False,False,True
52704,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,52704.0,Clostridium vincentii,species,Clostridium vincentii,12.00,12.00,12.0,original,optimum,Tempura,Tempura8599,52704,False,False,False,True
67573,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267894.0,Psychromonadaceae,67572.0,Psychromonas,67573.0,Psychromonas antarctica,species,Psychromonas antarctica,12.00,12.00,12.0,original,optimum,Tempura,Tempura8622,67573,False,False,False,True
1129794,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,72275.0,Alteromonadaceae,1621534.0,Paraglaciecola,326544.0,Paraglaciecola psychrophila,strain,Paraglaciecola psychrophila 170,12.00,12.00,12.0,original,optimum,Tempura,Tempura8626,1129794,False,False,False,True
1336806,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,255527.0,Saccharospirillaceae,230494.0,Reinekea,1336806.0,Reinekea forsetii,species,Reinekea forsetii,12.00,12.00,12.0,original,optimum,Tempura,Tempura8612,1336806,False,False,False,True
131540,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,135616.0,Piscirickettsiaceae,2039723.0,Thiomicrorhabdus,131540.0,Thiomicrorhabdus arctica,species,Thiomicrorhabdus arctica,12.35,12.35,12.35,original,optimum,Tempura,Tempura8582,131540,False,False,False,True
57029,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,83612.0,Psychroflexus,57029.0,Psychroflexus torquis,species,Psychroflexus torquis,12.50,12.50,12.5,original,optimum,"Lyubetsky et al., 2020",Lyu130,57029,False,False,False,True
225848,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,225848.0,Shewanella psychrophila,species,Shewanella psychrophila,12.50,12.50,12.5,original,optimum,Tempura,Tempura8607,225848,False,False,False,True
249408,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,249408.0,Deinococcus marmoris,species,Deinococcus marmoris,12.50,12.50,12.5,original,optimum,Tempura,Tempura8549,249408,False,False,False,True
253703,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,253703.0,Paenibacillus antarcticus,species,Paenibacillus antarcticus,12.50,12.50,12.5,original,optimum,Tempura,Tempura7545,253703,False,False,False,True
281738,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,2887326.0,Moraxellales,468.0,Moraxellaceae,497.0,Psychrobacter,281738.0,Psychrobacter nivimaris,species,Psychrobacter nivimaris,12.50,12.50,12.5,original,optimum,Tempura,Tempura7227,281738,False,False,False,True
645597,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,83614.0,Luteimonas,645597.0,Luteimonas terricola,species,Luteimonas terricola,12.50,12.50,12.5,original,optimum,Tempura,Tempura8551,645597,False,False,False,True
1117313,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267888.0,Pseudoalteromonadaceae,53246.0,Pseudoalteromonas,394751.0,Pseudoalteromonas arctica,strain,Pseudoalteromonas arctica A 37-1-2,12.50,12.50,12.5,original,optimum,Tempura,Tempura8552,1117313,False,False,False,True
1434752,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,1288026.0,Arcticibacter,1434752.0,Arcticibacter eurypsychrophilus,species,Arcticibacter eurypsychrophilus,12.50,12.50,12.5,original,optimum,Tempura,Tempura8550,1434752,False,False,False,True
1524095,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,1524095.0,Hymenobacter frigidus,species,Hymenobacter frigidus,12.50,12.50,12.5,original,optimum,Tempura,Tempura8606,1524095,False,False,False,True
2023717,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,657.0,Photobacterium,2023717.0,Photobacterium carnosum,species,Photobacterium carnosum,12.50,12.50,12.5,original,optimum,Tempura,Tempura8605,2023717,False,False,False,True
2056433,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,120212.0,Subtercola,2056433.0,Subtercola vilae,species,Subtercola vilae,12.50,12.50,12.5,original,optimum,Tempura,Tempura8393,2056433,False,False,False,True
651661,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,2896860.0,Spirosomataceae,120831.0,Dyadobacter,651661.0,Dyadobacter psychrophilus,species,Dyadobacter psychrophilus,"46,310.00","46,310.00",12.5,manual fix,optimum,BacDive,3782,651661,False,False,False,True
1121381,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,249408.0,Deinococcus marmoris,strain,Deinococcus marmoris DSM 12784,"46,281.00","46,281.00",12.5,manual fix,optimum,BacDive,3869,1121381,False,False,False,True
1121922,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,72275.0,Alteromonadaceae,89404.0,Glaciecola,56807.0,Glaciecola pallidula,strain,Glaciecola pallidula DSM 14239 = ACAM 615,"46,310.00","46,310.00",12.5,manual fix,optimum,BacDive,451,1121922,False,False,False,True
212021,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,212021.0,Shewanella kaireitica,species,Shewanella kaireitica,13.00,13.00,13.0,original,optimum,Tempura,Tempura8580,212021,False,False,False,True
291190,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,244698.0,Gillisia,291190.0,Gillisia hiemivivida,species,Gillisia hiemivivida,13.00,13.00,13.0,original,optimum,Tempura,Tempura8524,291190,False,False,False,True
145483,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,96492.0,Frigoribacterium,145483.0,Frigoribacterium faeni,species,Frigoribacterium faeni,20.00,20.00,13.5,average,optimum,BacDive,7325,145483,False,False,False,True
249189,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,186826.0,Lactobacillales,81852.0,Enterococcaceae,1350.0,Enterococcus,249189.0,Enterococcus hermanniensis,species,Enterococcus hermanniensis,13.50,13.50,13.5,original,optimum,BacDive,5344,249189,False,False,False,True
249403,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,249403.0,Deinococcus frigens,species,Deinococcus frigens,13.50,13.50,13.5,original,optimum,Tempura,Tempura8547,249403,False,False,False,True
56810,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,2887326.0,Moraxellales,468.0,Moraxellaceae,497.0,Psychrobacter,56810.0,Psychrobacter glacincola,species,Psychrobacter glacincola,14.00,14.00,14.0,original,optimum,Tempura,Tempura8577,56810,False,False,False,True
163361,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,163361.0,Streptomyces beijiangensis,species,Streptomyces beijiangensis,14.00,14.00,14.0,original,optimum,Tempura,Tempura7524,163361,False,False,False,True
264736,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,657.0,Photobacterium,264736.0,Photobacterium frigidiphilum,species,Photobacterium frigidiphilum,14.00,14.00,14.0,original,optimum,Tempura,Tempura8598,264736,False,False,False,True
304413,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031651.0,Desulfuromonadia,69541.0,Desulfuromonadales,213421.0,Desulfuromonadaceae,890.0,Desulfuromonas,304413.0,Desulfuromonas svalbardensis,species,Desulfuromonas svalbardensis,14.00,14.00,14.0,original,optimum,BacDive,4238,304413,False,False,False,True
425514,2.0,Bacteria,976.0,Bacteroidota,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,84567.0,Pedobacter,425514.0,Pedobacter hartonius,species,Pedobacter hartonius,14.00,14.00,14.0,original,optimum,Tempura,Tempura8422,425514,False,False,False,True
935223,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,935223.0,Flavobacterium xueshanense,species,Flavobacterium xueshanense,14.00,14.00,14.0,original,optimum,Tempura,Tempura8617,935223,False,False,False,True
1477021,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,1648520.0,Conyzicola,1477021.0,Conyzicola nivalis,species,Conyzicola nivalis,14.00,14.00,14.0,original,optimum,Tempura,Tempura4131,1477021,False,False,False,True
2054411,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853232.0,Hymenobacteraceae,89966.0,Hymenobacter,2054411.0,Hymenobacter defluvii,species,Hymenobacter defluvii,14.00,14.00,14.0,original,optimum,Tempura,Tempura7229,2054411,False,False,False,True
74348,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,60136.0,Sulfitobacter,74348.0,Sulfitobacter brevis,species,Sulfitobacter brevis,14.50,14.50,14.5,original,optimum,Tempura,Tempura7511,74348,False,False,False,True
935224,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,935224.0,Flavobacterium urumqiense,species,Flavobacterium urumqiense,14.50,14.50,14.5,original,optimum,Tempura,Tempura8624,935224,False,False,False,True
25,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,25.0,Shewanella hanedai,species,Shewanella hanedai,15.00,15.00,15.0,original,optimum,Tempura,Tempura8500,25,False,False,False,True
40269,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,511678.0,Aliivibrio,40269.0,Aliivibrio salmonicida,species,Aliivibrio salmonicida,15.00,15.00,15.0,original,optimum,Tempura,Tempura8571,40269,False,False,False,True
56804,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,72275.0,Alteromonadaceae,89404.0,Glaciecola,56804.0,Glaciecola punicea,species,Glaciecola punicea,15.00,15.00,15.0,original,optimum,Tempura,Tempura8499,56804,False,False,False,True
81479,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,28065.0,Rhodoferax,81479.0,Rhodoferax antarcticus,species,Rhodoferax antarcticus,15.00,15.00,15.0,original,optimum,"Lyubetsky et al., 2020",Lyu132,81479,False,False,False,True
88364,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267894.0,Psychromonadaceae,67572.0,Psychromonas,88364.0,Psychromonas marina,species,Psychromonas marina,15.00,15.00,15.0,original,optimum,Tempura,Tempura8548,88364,False,False,False,True
101383,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,246874.0,Cryomorphaceae,246876.0,Cryomorpha,101383.0,Cryomorpha ignava,species,Cryomorpha ignava,15.00,15.00,15.0,original,optimum,Tempura,Tempura8498,101383,False,False,False,True
227605,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,45404.0,Beijerinckiaceae,120652.0,Methylocella,227605.0,Methylocella tundrae,species,Methylocella tundrae,15.00,15.00,15.0,original,optimum,BacDive,1659,227605,False,False,False,True
229204,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,229204.0,Flavobacterium frigoris,species,Flavobacterium frigoris,15.00,15.00,15.0,original,optimum,BacDive,5537,229204,False,False,False,True
229205,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,237.0,Flavobacterium,229205.0,Flavobacterium micromati,species,Flavobacterium micromati,15.00,15.00,15.0,original,optimum,BacDive,5544,229205,False,False,False,True
336831,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,336830.0,Arsukibacterium,336831.0,Arsukibacterium ikkense,species,Arsukibacterium ikkense,15.00,15.00,15.0,original,optimum,Tempura,Tempura8068,336831,False,False,False,True
342950,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,2547964.0,Parashewanella,342950.0,Parashewanella spongiae,species,Parashewanella spongiae,15.00,15.00,15.0,original,optimum,Tempura,Tempura8413,342950,False,False,False,True
