ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID
54265,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,129957,Carboxydothermus,54265,Carboxydothermus ferrireducens,species,Carboxydothermus ferrireducens,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase333
79929,2157,Archaea,28890,Euryarchaeota,183925,Methanobacteria,2158,Methanobacteriales,2159,Methanobacteriaceae,145260,Methanothermobacter,145263,Methanothermobacter marburgensis,strain,Methanothermobacter marburgensis str. Marburg,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase370
83982,2157,Archaea,28890,Euryarchaeota,183925,Methanobacteria,2158,Methanobacteriales,2159,Methanobacteriaceae,2160,Methanobacterium,83982,Methanobacterium thermaggregans,species,Methanobacterium thermaggregans,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase308
99594,2,Bacteria,1239,Bacillota,1737404,Tissierellia,1737405,Tissierellales,2848916,Thermohalobacteraceae,99593,Thermohalobacter,99594,Thermohalobacter berrensis,species,Thermohalobacter berrensis,65.00,65.00,65.00,original,optimum,Tempura,Tempura343
116090,2,Bacteria,1239,Bacillota,1737404,Tissierellia,1737405,Tissierellales,2848916,Thermohalobacteraceae,171003,Caloranaerobacter,116090,Caloranaerobacter azorensis,species,Caloranaerobacter azorensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase489
120958,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,1754,Thermoanaerobacter,120958,Thermoanaerobacter sulfurigignens,species,Thermoanaerobacter sulfurigignens,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase351
133270,2,Bacteria,200783,Aquificota,187857,Aquificia,32069,Aquificales,224027,Hydrogenothermaceae,133269,Hydrogenothermus,133270,Hydrogenothermus marinus,species,Hydrogenothermus marinus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase232
187420,2157,Archaea,28890,Euryarchaeota,183925,Methanobacteria,2158,Methanobacteriales,2159,Methanobacteriaceae,145260,Methanothermobacter,145262,Methanothermobacter thermautotrophicus,strain,Methanothermobacter thermautotrophicus str. Delta H,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase371
202604,2,Bacteria,1239,Bacillota,186801,Clostridia,3039167,Moorellales,3039168,Moorellaceae,44260,Moorella,202604,Moorella mulderi,species,Moorella mulderi,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase380
213419,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,129337,Geobacillus,213419,Geobacillus zalihae,species,Geobacillus zalihae,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase367
238991,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,1643950,Fervidobacteriaceae,2420,Thermosipho,238991,Thermosipho atlanticus,species,Thermosipho atlanticus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase234
289376,2,Bacteria,40117,Nitrospirota,2811502,Thermodesulfovibrionia,2811503,Thermodesulfovibrionales,2811504,Thermodesulfovibrionaceae,28261,Thermodesulfovibrio,28262,Thermodesulfovibrio yellowstonii,strain,Thermodesulfovibrio yellowstonii DSM 11347,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase384
337094,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186824,Thermoactinomycetaceae,332100,Planifilum,337094,Planifilum yunnanense,species,Planifilum yunnanense,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase314
404937,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,150247,Anoxybacillus,404937,Anoxybacillus thermarum,species,Anoxybacillus thermarum,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase472
409997,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,150247,Anoxybacillus,409997,Anoxybacillus bogrovensis,species,Anoxybacillus bogrovensis,65.00,65.00,65.00,original,optimum,BacDive,559
412896,2,Bacteria,40117,Nitrospirota,2811502,Thermodesulfovibrionia,2811503,Thermodesulfovibrionales,2811504,Thermodesulfovibrionaceae,28261,Thermodesulfovibrio,412896,Thermodesulfovibrio hydrogeniphilus,species,Thermodesulfovibrio hydrogeniphilus,65.00,65.00,65.00,original,optimum,Tempura,Tempura340
416591,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,188709,Thermotogaceae,1643951,Pseudothermotoga,177758,Pseudothermotoga lettingae,strain,Pseudothermotoga lettingae TMO,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase316
441616,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,129957,Carboxydothermus,441616,Carboxydothermus siderophilus,species,Carboxydothermus siderophilus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase378
443254,2,Bacteria,200918,Thermotogota,188708,Thermotogae,1643947,Petrotogales,1643949,Petrotogaceae,160798,Marinitoga,149715,Marinitoga piezophila,strain,Marinitoga piezophila KA3,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase373
454194,2,Bacteria,57723,Acidobacteriota,1562566,Blastocatellia,1748771,Blastocatellales,2048906,Pyrinomonadaceae,1562565,Pyrinomonas,454194,Pyrinomonas methylaliphatogenes,species,Pyrinomonas methylaliphatogenes,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase446
501340,2,Bacteria,200918,Thermotogota,188708,Thermotogae,1643946,Kosmotogales,1643948,Kosmotogaceae,651456,Kosmotoga,501340,Kosmotoga shengliensis,species,Kosmotoga shengliensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase307
511051,2,Bacteria,67814,Caldisericota,693071,Caldisericia,693072,Caldisericales,693073,Caldisericaceae,693074,Caldisericum,693075,Caldisericum exile,strain,Caldisericum exile AZM16c01,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase368
520767,2,Bacteria,1239,Bacillota,186801,Clostridia,2770089,Thermosediminibacterales,2770093,Thermosediminibacteraceae,159730,Thermovenabulum,520767,Thermovenabulum gondwanense,species,Thermovenabulum gondwanense,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase383
521045,2,Bacteria,200918,Thermotogota,188708,Thermotogae,1643946,Kosmotogales,1643948,Kosmotogaceae,651456,Kosmotoga,651457,Kosmotoga olearia,strain,Kosmotoga olearia TBF 19.5.1,65.00,65.00,65.00,original,optimum,Tempura,Tempura183
523847,2157,Archaea,28889,Thermoproteota,183924,Thermoprotei,2281,Sulfolobales,118883,Sulfolobaceae,2705406,Sulfuracidifex,47303,Sulfuracidifex metallicus,strain,Sulfuracidifex metallicus DSM 6482 = JCM 9184,65.00,65.00,65.00,original,optimum,aciDB,aciDB329
540988,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,270,Thermus,540988,Thermus islandicus,species,Thermus islandicus,65.00,65.00,65.00,original,optimum,Tempura,Tempura208
547143,2,Bacteria,200783,Aquificota,187857,Aquificia,32069,Aquificales,64898,Aquificaceae,168657,Hydrogenobaculum,547143,Hydrogenobaculum sp. 3684,species,Hydrogenobaculum sp. 3684,65.00,65.00,65.00,original,optimum,aciDB,aciDB135
547144,2,Bacteria,200783,Aquificota,187857,Aquificia,32069,Aquificales,64898,Aquificaceae,168657,Hydrogenobaculum,547144,Hydrogenobaculum sp. HO,species,Hydrogenobaculum sp. HO,65.00,65.00,65.00,original,optimum,aciDB,aciDB136
547145,2,Bacteria,200783,Aquificota,187857,Aquificia,32069,Aquificales,64898,Aquificaceae,168657,Hydrogenobaculum,547145,Hydrogenobaculum sp. SHO,species,Hydrogenobaculum sp. SHO,65.00,65.00,65.00,original,optimum,aciDB,aciDB137
547146,2,Bacteria,200783,Aquificota,187857,Aquificia,32069,Aquificales,64898,Aquificaceae,168657,Hydrogenobaculum,547146,Hydrogenobaculum sp. SN,species,Hydrogenobaculum sp. SN,65.00,65.00,65.00,original,optimum,aciDB,aciDB138
547149,2759,Eukaryota,7711,Chordata,186623,Actinopteri,nan,,30870,Sciaenidae,29153,Micropogonias,547149,Micropogonias altipinnis,species,Micropogonias altipinnis,65.00,65.00,65.00,original,optimum,aciDB,aciDB139
548918,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,1643950,Fervidobacteriaceae,2422,Fervidobacterium,548918,Fervidobacterium riparium,species,Fervidobacterium riparium,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase240
550542,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,129337,Geobacillus,550542,Geobacillus sp. Y412MC52,species,Geobacillus sp. Y412MC52,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase301
581103,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,129337,Geobacillus,581103,Geobacillus sp. Y4.1MC1,species,Geobacillus sp. Y4.1MC1,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase300
632292,2,Bacteria,1239,Bacillota,nan,,3071001,Caldicellulosiruptorales,3071002,Caldicellulosiruptoraceae,44000,Caldicellulosiruptor,413888,Caldicellulosiruptor hydrothermalis,strain,Caldicellulosiruptor hydrothermalis 108,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase238
651457,2,Bacteria,200918,Thermotogota,188708,Thermotogae,1643946,Kosmotogales,1643948,Kosmotogaceae,651456,Kosmotoga,651457,Kosmotoga olearia,species,Kosmotoga olearia,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase235
660064,2157,Archaea,28890,Euryarchaeota,224756,Methanomicrobia,94695,Methanosarcinales,660062,Methermicoccaceae,660063,Methermicoccus,660064,Methermicoccus shengliensis,species,Methermicoccus shengliensis,65.00,65.00,65.00,original,optimum,Tempura,Tempura346
661089,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,129957,Carboxydothermus,661089,Carboxydothermus islandicus,species,Carboxydothermus islandicus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase376
671077,2,Bacteria,1239,Bacillota,186801,Clostridia,186802,Eubacteriales,543349,Symbiobacteriaceae,1006480,Caldinitratiruptor,671077,Caldinitratiruptor microaerophilus,species,Caldinitratiruptor microaerophilus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase311
673860,2157,Archaea,2283796,Candidatus Thermoplasmatota,nan,,nan,,nan,,379546,Candidatus Aciduliprofundum,673860,Aciduliprofundum sp. MAR08-339,species,Aciduliprofundum sp. MAR08-339,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase385
676965,2,Bacteria,1239,Bacillota,186801,Clostridia,3039167,Moorellales,3039168,Moorellaceae,44260,Moorella,676965,Moorella humiferrea,species,Moorella humiferrea,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase379
693075,2,Bacteria,67814,Caldisericota,693071,Caldisericia,693072,Caldisericales,693073,Caldisericaceae,693074,Caldisericum,693075,Caldisericum exile,species,Caldisericum exile,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase369
699281,2,Bacteria,1239,Bacillota,186801,Clostridia,186802,Eubacteriales,715221,Caldicoprobacteraceae,715222,Caldicoprobacter,699281,Caldicoprobacter algeriensis,species,Caldicoprobacter algeriensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase303
869279,2,Bacteria,200795,Chloroflexota,292625,Anaerolineae,292629,Anaerolineales,292628,Anaerolineaceae,1077886,Thermanaerothrix,869279,Thermanaerothrix daxensis,species,Thermanaerothrix daxensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase344
870242,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,129957,Carboxydothermus,870242,Carboxydothermus pertinax,species,Carboxydothermus pertinax,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase377
874266,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,1434036,Rhabdothermus,874266,Rhabdothermus arcticus,species,Rhabdothermus arcticus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase312
937254,2,Bacteria,1239,Bacillota,186801,Clostridia,186802,Eubacteriales,68298,Syntrophomonadaceae,937253,Thermohydrogenium,937254,Thermohydrogenium kirishiense,species,Thermohydrogenium kirishiense,65.00,65.00,65.00,original,optimum,Tempura,Tempura257
980518,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,91347,Enterobacterales,543,Enterobacteriaceae,547,Enterobacter,539813,Enterobacter mori,strain,Enterobacter mori LMG 25706,65.00,65.00,65.00,original,optimum,BacDive,4384
1111107,2157,Archaea,28889,Thermoproteota,183924,Thermoprotei,2281,Sulfolobales,118883,Sulfolobaceae,41980,Metallosphaera,1111107,Metallosphaera yellowstonensis,species,Metallosphaera yellowstonensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase1179
1123380,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,1643950,Fervidobacteriaceae,2420,Thermosipho,238991,Thermosipho atlanticus,strain,Thermosipho atlanticus DSM 15807,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase233
1123388,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,270,Thermus,88189,Thermus igniterrae,strain,Thermus igniterrae ATCC 700962,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase237
1123389,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,270,Thermus,540988,Thermus islandicus,strain,Thermus islandicus DSM 21543,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase244
1170224,2,Bacteria,1239,Bacillota,186801,Clostridia,186802,Eubacteriales,715221,Caldicoprobacteraceae,715222,Caldicoprobacter,1170224,Caldicoprobacter guelmensis,species,Caldicoprobacter guelmensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase170
1214928,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,270,Thermus,1214928,Thermus tengchongensis,species,Thermus tengchongensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase375
1226730,2,Bacteria,1239,Bacillota,186801,Clostridia,3039167,Moorellales,3039168,Moorellaceae,202949,Thermanaeromonas,1226730,Thermanaeromonas burensis,species,Thermanaeromonas burensis,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase382
1246530,2,Bacteria,1239,Bacillota,186801,Clostridia,3039167,Moorellales,3039169,Calderihabitantaceae,1326739,Calderihabitans,1246530,Calderihabitans maritimus,species,Calderihabitans maritimus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase455
1266720,2,Bacteria,1239,Bacillota,186801,Clostridia,3039167,Moorellales,3039168,Moorellaceae,44260,Moorella,1266720,Moorella stamsii,species,Moorella stamsii,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase381
1326980,2157,Archaea,28889,Thermoproteota,183924,Thermoprotei,2281,Sulfolobales,118883,Sulfolobaceae,2489210,Candidatus Aramenus,1326980,Candidatus Aramenus sulfurataquae,species,Candidatus Aramenus sulfurataquae,65.00,65.00,65.00,original,optimum,aciDB,aciDB258
1382356,2,Bacteria,3027942,Thermomicrobiota,189775,Thermomicrobia,nan,,nan,,1649508,Thermorudis,1382356,Thermorudis peleae,species,Thermorudis peleae,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase387
1462921,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,1643950,Fervidobacteriaceae,2420,Thermosipho,1462921,Thermosipho activus,species,Thermosipho activus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase305
1469144,2,Bacteria,201174,Actinomycetota,1760,Actinomycetes,85011,Kitasatosporales,2864377,Carbonactinosporaceae,2864378,Carbonactinospora,1469144,Carbonactinospora thermoautotrophica,species,Carbonactinospora thermoautotrophica,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase374
1750597,2,Bacteria,1224,Pseudomonadota,1236,Gammaproteobacteria,135613,Chromatiales,72276,Ectothiorhodospiraceae,1759371,Inmirania,1750597,Inmirania thermothiophila,species,Inmirania thermothiophila,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase454
1862713,2,Bacteria,200918,Thermotogota,188708,Thermotogae,1643947,Petrotogales,1643949,Petrotogaceae,160798,Marinitoga,1862713,Marinitoga arctica,species,Marinitoga arctica,65.00,65.00,65.00,original,optimum,Tempura,Tempura327
1874277,2157,Archaea,651137,Nitrososphaerota,2798274,Conexivisphaeria,2798275,Conexivisphaerales,2798276,Conexivisphaeraceae,2613912,Conexivisphaera,1874277,Conexivisphaera calida,species,Conexivisphaera calida,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase386
1894989,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,1914252,Thermodesulfitimonas,1894989,Thermodesulfitimonas autotrophica,species,Thermodesulfitimonas autotrophica,65.00,65.00,65.00,original,optimum,Tempura,Tempura313
1914305,2,Bacteria,200783,Aquificota,187857,Aquificia,1485951,Desulfurobacteriales,558314,Desulfurobacteriaceae,64159,Desulfurobacterium,1914305,Desulfurobacterium indicum,species,Desulfurobacterium indicum,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase304
1936021,2,Bacteria,200940,Thermodesulfobacteriota,67799,Thermodesulfobacteria,188710,Thermodesulfobacteriales,188711,Thermodesulfobacteriaceae,2033601,Thermosulfuriphilus,1936021,Thermosulfuriphilus ammonigenes,species,Thermosulfuriphilus ammonigenes,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase315
1978154,2157,Archaea,1978152,Candidatus Marsarchaeota,nan,,nan,,nan,,nan,,1978154,Candidatus Marsarchaeota G1 archaeon OSP_C,species,Candidatus Marsarchaeota G1 archaeon OSP_C,65.00,65.00,65.00,original,optimum,aciDB,aciDB159
2045011,2157,Archaea,651137,Nitrososphaerota,1643678,Nitrososphaeria,1968909,Candidatus Nitrosocaldales,1968910,Candidatus Nitrosocaldaceae,498374,Candidatus Nitrosocaldus,2045011,Candidatus Nitrosocaldus islandicus,species,Candidatus Nitrosocaldus islandicus,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase317
2509362,2,Bacteria,1297,Deinococcota,188787,Deinococci,68933,Thermales,188786,Thermaceae,270,Thermus,2509362,Thermus thermamylovorans,species,Thermus thermamylovorans,65.00,65.00,65.00,original,optimum,ThermoBase,ThermoBase313
33938,2,Bacteria,1239,Bacillota,91061,Bacilli,1385,Bacillales,186817,Bacillaceae,129337,Geobacillus,33938,Geobacillus thermocatenulatus,species,Geobacillus thermocatenulatus,60.00,60.00,65.63,average,optimum,BacDive,1422
2325,2,Bacteria,1239,Bacillota,186801,Clostridia,68295,Thermoanaerobacterales,186814,Thermoanaerobacteraceae,1754,Thermoanaerobacter,2325,Thermoanaerobacter kivui,species,Thermoanaerobacter kivui,66.00,66.00,66.00,original,optimum,ThermoBase,ThermoBase350
38322,2,Bacteria,200918,Thermotogota,188708,Thermotogae,2419,Thermotogales,188709,Thermotogaceae,1643951,Pseudothermotoga,38322,Pseudothermotoga elfii,species,Pseudothermotoga elfii,66.00,66.00,66.00,original,optimum,ThermoBase,ThermoBase299
291990,2,Bacteria,1239,Bacillota,186801,Clostridia,2770089,Thermosediminibacterales,2770093,Thermosediminibacteraceae,291988,Thermosediminibacter,291990,Thermosediminibacter oceani,species,Thermosediminibacter oceani,68.00,68.00,66.00,average,optimum,"Lyubetsky et al., 2020",Lyu903
1978156,2157,Archaea,1978152,Candidatus Marsarchaeota,nan,,nan,,nan,,nan,,1978156,Candidatus Marsarchaeota G1 archaeon BE_D,species,Candidatus Marsarchaeota G1 archaeon BE_D,66.00,66.00,66.00,original,optimum,aciDB,aciDB157
1978158,2157,Archaea,1978152,Candidatus Marsarchaeota,nan,,nan,,nan,,nan,,1978158,Candidatus Marsarchaeota G2 archaeon BE_D,species,Candidatus Marsarchaeota G2 archaeon BE_D,66.00,66.00,66.00,original,optimum,aciDB,aciDB168
1978159,2157,Archaea,1978152,Candidatus Marsarchaeota,nan,,nan,,nan,,nan,,1978159,Candidatus Marsarchaeota G2 archaeon ECH_B_1,species,Candidatus Marsarchaeota G2 archaeon ECH_B_1,66.00,66.00,66.00,original,optimum,aciDB,aciDB166
